"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Credit / Loans Classified by Borrowers","31-Mar-2025","TS_GP_BAM_CRLONBOR_M.CLB00126000","..................96- Activities of households as employers of domestic personnel","1973.246","Million PKR","Normal","","1160","Scheduled Banks Loans to Activities of households as employers of domestic personnel"
"Credit / Loans Classified by Borrowers","31-Mar-2025","TS_GP_BAM_CRLONBOR_M.CLB00127000","..................97- Undifferentiated goods and Services producing activities of private households for own use","5922.392","Million PKR","Normal","","1170","Scheduled Banks Loans to Undifferentiated goods- and services-producing activities of private households for own use"
"Credit / Loans Classified by Borrowers","31-Mar-2025","TS_GP_BAM_CRLONBOR_M.CLB00128000","............2 TRUST FUNDS AND NON PROFIT ORGANIZATIONS","10177.98","Million PKR","Normal","","1180","Scheduled Banks Loans to TRUST FUNDS AND NON PROFIT ORGANIZATIONS"
"Credit / Loans Classified by Borrowers","31-Mar-2025","TS_GP_BAM_CRLONBOR_M.CLB00129000","............3 PERSONAL","1182513.95","Million PKR","Normal","","1190","Scheduled Banks Loans to Individuals"
"Credit / Loans Classified by Borrowers","31-Mar-2025","TS_GP_BAM_CRLONBOR_M.CLB00130000","..................A. Bank  Employees","308171.731","Million PKR","Normal","","1200","Scheduled Banks Loans to Bank  Employees"
"Credit / Loans Classified by Borrowers","31-Mar-2025","TS_GP_BAM_CRLONBOR_M.CLB00131000","..................B. Consumer Financing","873747.393","Million PKR","Normal","","1210","Scheduled Banks Consumer Financing"
"Credit / Loans Classified by Borrowers","31-Mar-2025","TS_GP_BAM_CRLONBOR_M.CLB00132000","..................C. Other","594.826","Million PKR","Normal","","1220","Scheduled Banks Other Personal Loans"
"Credit / Loans Classified by Borrowers","31-Mar-2025","TS_GP_BAM_CRLONBOR_M.CLB00133000","............4 OTHER","1641.598","Million PKR","Normal","","1230","Scheduled Banks Loans to OTHER sectors"
"Credit / Loans Classified by Borrowers","31-Mar-2025","TS_GP_BAM_CRLONBOR_M.CLB00134000",". Total Credit","46223137.58","Million PKR","Normal","","1240","Total Credit"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00011000","1 Credit to Government sector (A+B)","31849682.94","Million PKR","Normal","","10","SBP & Scheduled Banks Credit to Government sector"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00012000","......A. SBP Credit to Government sector (Net)","3909902.701","Million PKR","Normal","","20","SBP Credit to Government Sector"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00013000","......B. Scheduled Banks Credit to Government sector (Net)","27939780.24","Million PKR","Normal","","30","Scheduled Banks Credit to Government sector"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00014000","2 Credit to Non Governmnet sector (A+B)","13277707.55","Million PKR","Normal","","40","SBP & Scheduled Banks Credit to Non-Government sector"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00015000","......A. SBP Credit to Non Govt. sector","86419.466","Million PKR","Normal","","50","SBP Credit to Non-Government sector"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00016000","......B. Scheduled Banks Credit to Non Govt. sector (I+II+III)","13191288.08","Million PKR","Normal","","60","Scheduled Banks Credit to Non-Government sector"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00017000","......I. Credit to PSEs","2228849.099","Million PKR","Normal","","70","Scheduled Banks Credit to Public sector Enterprises (PSEs)"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00018000","............. Investment in Non-financial PSEs","557749.5171","Million PKR","Normal","","80","Scheduled Banks Investment in Non-Financial Public sector Enterprises (PSEs)"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00019000","............. Loans to Non-financial PSEs","1671099.582","Million PKR","Normal","","90","Scheduled Banks Loans to Non-Financial Public sector Enterprises (PSEs)"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00020000","......II. Credit to NBFIs","1442636.1","Million PKR","Normal","","100","Scheduled Banks Credit to Non-Bank Financial Institutions (NBFIs)"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00021000","............. Investment in NBFIs","119095.942","Million PKR","Normal","","110","Scheduled Banks Investment in Non-Bank Financial Institutions (NBFIs)"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00022000","............. Loans to NBFIs","1323540.158","Million PKR","Normal","","120","Scheduled Banks Loans to Non-Bank Financial Institutions (NBFIs)"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00023000","......III. Credit to Private sector (A+B)","9519802.884","Million PKR","Normal","","130","Scheduled Banks Credit to Private sector"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00024000","......A. Investment in Securities & Shares of Private sector","215311.886","Million PKR","Normal","","140","Scheduled Banks Investment in Private sector"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00025000","......B. Loans to Private sector (1-4)","9304490.998","Million PKR","Normal","","150","Scheduled Banks Loans to Private sector"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00026000","............1 PRIVATE sector (BUSINESS)","8103491.399","Million PKR","Normal","","160","Scheduled Banks Loans to Private sector Businesses"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00027000","............A. Agriculture, forestry and fishing","436228.121","Million PKR","Normal","","170","Scheduled Banks Loans to Agriculture, Forestry and Fishing sector"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00028000","..................01- Crop and animal production, hunting and related service activities","434167.836","Million PKR","Normal","","180","Scheduled Banks Loans to Crop and Animal production, hunting and related service activities"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00029000","..................02- Forestry and logging","11.198","Million PKR","Normal","","190","Scheduled Banks Loans to Forestry and Logging"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00030000","..................03- Fishing and aquaculture","2049.087","Million PKR","Normal","","200","Scheduled Banks Loans to Fishing and aquaculture"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00031000","............B. Mining and quarrying","72739.149","Million PKR","Normal","","210","Scheduled Banks Loans to Mining and quarrying sector"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00032000","..................05- Mining of coal and lignite","35184.357","Million PKR","Normal","","220","Scheduled Banks Loans to Mining of coal and lignite"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00033000","..................06- Extraction of crude petroleum and natural gas","21058.193","Million PKR","Normal","","230","Scheduled Banks Loans to Extraction of crude petroleum and natural gas"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00034000","..................07- Mining of metal ores","1046.119","Million PKR","Normal","","240","Scheduled Banks Loans to Mining of metal ores"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00035000","..................08- Other mining and quarrying","15413.979","Million PKR","Normal","","250","Scheduled Banks Loans to mining and quarrying"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00036000","..................09- Mining support service activities","36.501","Million PKR","Normal","","260","Scheduled Banks Loans to Mining support service activities"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00037000","............C. Manufacturing","5349499.752","Million PKR","Normal","","270","Scheduled Banks Loans to Manufacturing sector"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00038000","..................10- Manufacture of food products","1314370.961","Million PKR","Normal","","280","Scheduled Banks Loans to Manufacture of food products"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00039000","......................... Manufacture of sugar","557412.244","Million PKR","Normal","","290","Scheduled Banks Loans to Manufacture of sugar"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00040000","..................11- Manufacture of beverages","46892.331","Million PKR","Normal","","300","Scheduled Banks Loans to Manufacture of beverages"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00041000","..................12- Manufacture of tobacco products","2425.409","Million PKR","Normal","","310","Scheduled Banks Loans to Manufacture of tobacco products"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00042000","..................13- Manufacture of textiles","1853685.377","Million PKR","Normal","","320","Scheduled Banks Loans to Manufacture of textiles"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00043000","..................14- Manufacture of wearing apparel","290372.484","Million PKR","Normal","","330","Scheduled Banks Loans to Manufacture of wearing apparel"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00044000","..................15- Manufacture of leather and related products","50537.233","Million PKR","Normal","","340","Scheduled Banks Loans to Manufacture of leather and related products"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00045000","..................16- Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","9317.812","Million PKR","Normal","","350","Scheduled Banks Loans to Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00046000","..................17- Manufacture of paper and paper products","139672.172","Million PKR","Normal","","360","Scheduled Banks Loans to Manufacture of paper and paper products"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00047000","..................18- Printing and reproduction of recorded media","23828.14","Million PKR","Normal","","370","Scheduled Banks Loans to Printing and reproduction of recorded media"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00048000","..................19- Manufacture of coke and refined petroleum products","174629.113","Million PKR","Normal","","380","Scheduled Banks Loans to Manufacture of coke and refined petroleum products"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00049000","......................... Manufacture of refined petroleum products","174628.613","Million PKR","Normal","","390","Scheduled Banks Loans to Manufacture of refined petroleum products"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00050000","..................20- Manufacture of chemicals and chemical products","374485.588","Million PKR","Normal","","400","Scheduled Banks Loans to Manufacture of chemicals and chemical products"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00051000","......................... Manufacture of fertilizers and nitrogen compounds","143681.727","Million PKR","Normal","","410","Scheduled Banks Loans to Manufacture of fertilizers and nitrogen compounds"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00052000","..................21- Manufacture of basic pharmaceutical products and pharmaceutical preparations","111980.712","Million PKR","Normal","","420","Scheduled Banks Loans to Manufacture of basic pharmaceutical products and pharmaceutical preparations"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00053000","..................22- Manufacture of rubber and plastics products","110910.38","Million PKR","Normal","","430","Scheduled Banks Loans to Manufacture of rubber and plastics products"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00054000","..................23- Manufacture of other non-metallic mineral products","231621.571","Million PKR","Normal","","440","Scheduled Banks Loans to Manufacture of other non-metallic mineral products"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00055000","..................24- Manufacture of basic metals","241144.333","Million PKR","Normal","","450","Scheduled Banks Loans to Manufacture of basic metals"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00056000","..................25- Manufacture of fabricated metal products, except machinery and equipment","27287.452","Million PKR","Normal","","460","Scheduled Banks Loans to Manufacture of fabricated metal products, except machinery and equipment"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00057000","..................26- Manufacture of computer, electronic and optical products","18794.445","Million PKR","Normal","","470","Scheduled Banks Loans to Manufacture of computer, electronic and optical products"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00058000","..................27- Manufacture of electrical equipment","153800.821","Million PKR","Normal","","480","Scheduled Banks Loans to Manufacture of electrical equipment"
"Credit / Loans Classified by Borrowers","28-Feb-2025","TS_GP_BAM_CRLONBOR_M.CLB00059000","..................28- Manufacture of machinery and equipment","27653.048","Million PKR","Normal","","490","Scheduled Banks Loans to Manufacture of machinery and equipment"
