"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00010",". Goods and Services Balance (A-B)","-1966","Million USD","Normal","","10","Goods and Services Balance"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00020","1 Goods - Export (FOB)","2054","Million USD","Normal","","20","Goods - Export (FOB)"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00030","2 Exports of Services","347","Million USD","Normal","","30","Exports of Services-Total"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00040","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","40","Exports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00050","......2 Maintenance and Repair Services n.i.e.","1","Million USD","Normal","","50","Exports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00060","......3 Transport","102","Million USD","Normal","","60","Exports of Services-Transport"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00070","......4 Travel","21","Million USD","Normal","","70","Exports of Services-Travel"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00080","......5 Construction","1","Million USD","Normal","","80","Exports of Services-Construction"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00090","......6 Insurance and Pension Services","6","Million USD","Normal","","90","Exports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00100","......7 Financial Services","6","Million USD","Normal","","100","Exports of Services-Financial Services"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00110","......8 Charges for the use of Intellectual Property n.i.e.","1","Million USD","Normal","","110","Exports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00120","......9 Telecommunications, Computer, and Information Services","51","Million USD","Normal","","120","Exports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00130","......10 Other Business Services","68","Million USD","Normal","","130","Exports of Services-Other Business Services"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00140","......11 Personal, Cultural, and Recreational Services","0","Million USD","Normal","","140","Exports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00150","......12 Government Goods and Services n.i.e.","90","Million USD","Normal","","150","Exports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00160","............. of which: Logistic Support","0","Million USD","Normal","","160","Exports of Services-Government Goods and Services-of which: Logistic Support"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00170","A. Exports of Goods and Services","2401","Million USD","Normal","","170","Exports of Goods and Services-Total"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00180","1 Goods - Import (FOB)","3715","Million USD","Normal","","180","Goods - Import (FOB)"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00190","2 Imports of Services","652","Million USD","Normal","","190","Imports of Services-Total"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00200","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","200","Imports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00210","......2 Maintenance and Repair Services n.i.e.","8","Million USD","Normal","","210","Imports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00220","......3 Transport","318","Million USD","Normal","","220","Imports of Services-Transport"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00230","......4 Travel","79","Million USD","Normal","","230","Imports of Services-Travel"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00240","......5 Construction","0","Million USD","Normal","","240","Imports of Services-Construction"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00250","......6 Insurance and Pension Services","25","Million USD","Normal","","250","Imports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00260","......7 Financial Services","14","Million USD","Normal","","260","Imports of Services-Financial Services"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00270","......8 Charges for the use of Intellectual Property n.i.e.","18","Million USD","Normal","","270","Imports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00280","......9 Telecommunications, Computer, and Information Services","26","Million USD","Normal","","280","Imports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00290","......10 Other Business Services","135","Million USD","Normal","","290","Imports of Services-Other Business Services"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00300","......11 Personal, Cultural, and Recreational Services","1","Million USD","Normal","","300","Imports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00310","......12 Government Goods and Services n.i.e.","28","Million USD","Normal","","310","Imports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","30-Sep-2013","TS_GP_BOP_XMGS_M.P00320","B. Imports of Goods and Services","4367","Million USD","Normal","","320","Imports of Goods and Services-Total"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00010",". Goods and Services Balance (A-B)","-1838","Million USD","Normal","","10","Goods and Services Balance"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00020","1 Goods - Export (FOB)","2009","Million USD","Normal","","20","Goods - Export (FOB)"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00030","2 Exports of Services","305","Million USD","Normal","","30","Exports of Services-Total"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00040","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","40","Exports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00050","......2 Maintenance and Repair Services n.i.e.","0","Million USD","Normal","","50","Exports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00060","......3 Transport","101","Million USD","Normal","","60","Exports of Services-Transport"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00070","......4 Travel","25","Million USD","Normal","","70","Exports of Services-Travel"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00080","......5 Construction","1","Million USD","Normal","","80","Exports of Services-Construction"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00090","......6 Insurance and Pension Services","2","Million USD","Normal","","90","Exports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00100","......7 Financial Services","8","Million USD","Normal","","100","Exports of Services-Financial Services"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00110","......8 Charges for the use of Intellectual Property n.i.e.","0","Million USD","Normal","","110","Exports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00120","......9 Telecommunications, Computer, and Information Services","65","Million USD","Normal","","120","Exports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00130","......10 Other Business Services","50","Million USD","Normal","","130","Exports of Services-Other Business Services"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00140","......11 Personal, Cultural, and Recreational Services","1","Million USD","Normal","","140","Exports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00150","......12 Government Goods and Services n.i.e.","52","Million USD","Normal","","150","Exports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00160","............. of which: Logistic Support","0","Million USD","Normal","","160","Exports of Services-Government Goods and Services-of which: Logistic Support"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00170","A. Exports of Goods and Services","2314","Million USD","Normal","","170","Exports of Goods and Services-Total"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00180","1 Goods - Import (FOB)","3468","Million USD","Normal","","180","Goods - Import (FOB)"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00190","2 Imports of Services","684","Million USD","Normal","","190","Imports of Services-Total"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00200","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","200","Imports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00210","......2 Maintenance and Repair Services n.i.e.","12","Million USD","Normal","","210","Imports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00220","......3 Transport","323","Million USD","Normal","","220","Imports of Services-Transport"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00230","......4 Travel","147","Million USD","Normal","","230","Imports of Services-Travel"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00240","......5 Construction","0","Million USD","Normal","","240","Imports of Services-Construction"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00250","......6 Insurance and Pension Services","18","Million USD","Normal","","250","Imports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00260","......7 Financial Services","9","Million USD","Normal","","260","Imports of Services-Financial Services"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00270","......8 Charges for the use of Intellectual Property n.i.e.","12","Million USD","Normal","","270","Imports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00280","......9 Telecommunications, Computer, and Information Services","34","Million USD","Normal","","280","Imports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00290","......10 Other Business Services","84","Million USD","Normal","","290","Imports of Services-Other Business Services"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00300","......11 Personal, Cultural, and Recreational Services","0","Million USD","Normal","","300","Imports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00310","......12 Government Goods and Services n.i.e.","45","Million USD","Normal","","310","Imports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","31-Aug-2013","TS_GP_BOP_XMGS_M.P00320","B. Imports of Goods and Services","4152","Million USD","Normal","","320","Imports of Goods and Services-Total"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00010",". Goods and Services Balance (A-B)","-1488","Million USD","Normal","","10","Goods and Services Balance"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00020","1 Goods - Export (FOB)","2194","Million USD","Normal","","20","Goods - Export (FOB)"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00030","2 Exports of Services","343","Million USD","Normal","","30","Exports of Services-Total"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00040","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","40","Exports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00050","......2 Maintenance and Repair Services n.i.e.","0","Million USD","Normal","","50","Exports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00060","......3 Transport","103","Million USD","Normal","","60","Exports of Services-Transport"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00070","......4 Travel","22","Million USD","Normal","","70","Exports of Services-Travel"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00080","......5 Construction","3","Million USD","Normal","","80","Exports of Services-Construction"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00090","......6 Insurance and Pension Services","10","Million USD","Normal","","90","Exports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00100","......7 Financial Services","6","Million USD","Normal","","100","Exports of Services-Financial Services"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00110","......8 Charges for the use of Intellectual Property n.i.e.","0","Million USD","Normal","","110","Exports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00120","......9 Telecommunications, Computer, and Information Services","62","Million USD","Normal","","120","Exports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00130","......10 Other Business Services","68","Million USD","Normal","","130","Exports of Services-Other Business Services"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00140","......11 Personal, Cultural, and Recreational Services","2","Million USD","Normal","","140","Exports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00150","......12 Government Goods and Services n.i.e.","67","Million USD","Normal","","150","Exports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00160","............. of which: Logistic Support","0","Million USD","Normal","","160","Exports of Services-Government Goods and Services-of which: Logistic Support"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00170","A. Exports of Goods and Services","2537","Million USD","Normal","","170","Exports of Goods and Services-Total"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00180","1 Goods - Import (FOB)","3458","Million USD","Normal","","180","Goods - Import (FOB)"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00190","2 Imports of Services","567","Million USD","Normal","","190","Imports of Services-Total"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00200","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","200","Imports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00210","......2 Maintenance and Repair Services n.i.e.","3","Million USD","Normal","","210","Imports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00220","......3 Transport","314","Million USD","Normal","","220","Imports of Services-Transport"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00230","......4 Travel","73","Million USD","Normal","","230","Imports of Services-Travel"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00240","......5 Construction","0","Million USD","Normal","","240","Imports of Services-Construction"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00250","......6 Insurance and Pension Services","22","Million USD","Normal","","250","Imports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00260","......7 Financial Services","8","Million USD","Normal","","260","Imports of Services-Financial Services"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00270","......8 Charges for the use of Intellectual Property n.i.e.","4","Million USD","Normal","","270","Imports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00280","......9 Telecommunications, Computer, and Information Services","23","Million USD","Normal","","280","Imports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00290","......10 Other Business Services","91","Million USD","Normal","","290","Imports of Services-Other Business Services"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00300","......11 Personal, Cultural, and Recreational Services","1","Million USD","Normal","","300","Imports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00310","......12 Government Goods and Services n.i.e.","28","Million USD","Normal","","310","Imports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","31-Jul-2013","TS_GP_BOP_XMGS_M.P00320","B. Imports of Goods and Services","4025","Million USD","Normal","","320","Imports of Goods and Services-Total"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00010",". Goods and Services Balance (A-B)","-1474","Million USD","Normal","","10","Goods and Services Balance"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00020","1 Goods - Export (FOB)","1994","Million USD","Normal","","20","Goods - Export (FOB)"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00030","2 Exports of Services","485","Million USD","Normal","","30","Exports of Services-Total"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00040","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","40","Exports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00050","......2 Maintenance and Repair Services n.i.e.","1","Million USD","Normal","","50","Exports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00060","......3 Transport","89","Million USD","Normal","","60","Exports of Services-Transport"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00070","......4 Travel","20","Million USD","Normal","","70","Exports of Services-Travel"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00080","......5 Construction","2","Million USD","Normal","","80","Exports of Services-Construction"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00090","......6 Insurance and Pension Services","2","Million USD","Normal","","90","Exports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00100","......7 Financial Services","5","Million USD","Normal","","100","Exports of Services-Financial Services"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00110","......8 Charges for the use of Intellectual Property n.i.e.","0","Million USD","Normal","","110","Exports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00120","......9 Telecommunications, Computer, and Information Services","60","Million USD","Normal","","120","Exports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00130","......10 Other Business Services","87","Million USD","Normal","","130","Exports of Services-Other Business Services"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00140","......11 Personal, Cultural, and Recreational Services","1","Million USD","Normal","","140","Exports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00150","......12 Government Goods and Services n.i.e.","218","Million USD","Normal","","150","Exports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00160","............. of which: Logistic Support","0","Million USD","Normal","","160","Exports of Services-Government Goods and Services-of which: Logistic Support"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00170","A. Exports of Goods and Services","2479","Million USD","Normal","","170","Exports of Goods and Services-Total"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00180","1 Goods - Import (FOB)","3317","Million USD","Normal","","180","Goods - Import (FOB)"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00190","2 Imports of Services","636","Million USD","Normal","","190","Imports of Services-Total"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00200","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","200","Imports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00210","......2 Maintenance and Repair Services n.i.e.","2","Million USD","Normal","","210","Imports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00220","......3 Transport","272","Million USD","Normal","","220","Imports of Services-Transport"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00230","......4 Travel","72","Million USD","Normal","","230","Imports of Services-Travel"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00240","......5 Construction","0","Million USD","Normal","","240","Imports of Services-Construction"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00250","......6 Insurance and Pension Services","13","Million USD","Normal","","250","Imports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00260","......7 Financial Services","8","Million USD","Normal","","260","Imports of Services-Financial Services"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00270","......8 Charges for the use of Intellectual Property n.i.e.","11","Million USD","Normal","","270","Imports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00280","......9 Telecommunications, Computer, and Information Services","38","Million USD","Normal","","280","Imports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00290","......10 Other Business Services","121","Million USD","Normal","","290","Imports of Services-Other Business Services"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00300","......11 Personal, Cultural, and Recreational Services","0","Million USD","Normal","","300","Imports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00310","......12 Government Goods and Services n.i.e.","99","Million USD","Normal","","310","Imports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","30-Jun-2013","TS_GP_BOP_XMGS_M.P00320","B. Imports of Goods and Services","3953","Million USD","Normal","","320","Imports of Goods and Services-Total"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00010",". Goods and Services Balance (A-B)","-1610","Million USD","Normal","","10","Goods and Services Balance"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00020","1 Goods - Export (FOB)","2258","Million USD","Normal","","20","Goods - Export (FOB)"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00030","2 Exports of Services","386","Million USD","Normal","","30","Exports of Services-Total"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00040","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","40","Exports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00050","......2 Maintenance and Repair Services n.i.e.","0","Million USD","Normal","","50","Exports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00060","......3 Transport","89","Million USD","Normal","","60","Exports of Services-Transport"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00070","......4 Travel","22","Million USD","Normal","","70","Exports of Services-Travel"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00080","......5 Construction","4","Million USD","Normal","","80","Exports of Services-Construction"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00090","......6 Insurance and Pension Services","3","Million USD","Normal","","90","Exports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00100","......7 Financial Services","6","Million USD","Normal","","100","Exports of Services-Financial Services"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00110","......8 Charges for the use of Intellectual Property n.i.e.","1","Million USD","Normal","","110","Exports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00120","......9 Telecommunications, Computer, and Information Services","80","Million USD","Normal","","120","Exports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00130","......10 Other Business Services","67","Million USD","Normal","","130","Exports of Services-Other Business Services"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00140","......11 Personal, Cultural, and Recreational Services","1","Million USD","Normal","","140","Exports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00150","......12 Government Goods and Services n.i.e.","113","Million USD","Normal","","150","Exports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00160","............. of which: Logistic Support","0","Million USD","Normal","","160","Exports of Services-Government Goods and Services-of which: Logistic Support"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00170","A. Exports of Goods and Services","2644","Million USD","Normal","","170","Exports of Goods and Services-Total"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00180","1 Goods - Import (FOB)","3468","Million USD","Normal","","180","Goods - Import (FOB)"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00190","2 Imports of Services","786","Million USD","Normal","","190","Imports of Services-Total"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00200","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","200","Imports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00210","......2 Maintenance and Repair Services n.i.e.","3","Million USD","Normal","","210","Imports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00220","......3 Transport","287","Million USD","Normal","","220","Imports of Services-Transport"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00230","......4 Travel","91","Million USD","Normal","","230","Imports of Services-Travel"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00240","......5 Construction","1","Million USD","Normal","","240","Imports of Services-Construction"
"Export and Import of Goods and Services","31-May-2013","TS_GP_BOP_XMGS_M.P00250","......6 Insurance and Pension Services","25","Million USD","Normal","","250","Imports of Services-Insurance and Pension Services"
